
zone;-764.62530517578;1994.03125;-116.49661254883;-159.30673217773;2567.4191894531;20.180843353271
line;-507.96875;-630.44073486328;161.51049804688;-347.46038818359;-630.65631103516;118.14950561523
line;-386.69848632813;226.31196594238;6.5027656555176;-387.1272277832;225.88946533203;197.53833007813
line;-438.6162109375;-59.968727111816;68.45068359375;-439.10110473633;-59.968742370605;-1.1685943603516
line;-453.04705810547;-59.96875;68.836753845215;-438.71200561523;-59.96875;68.966201782227
line;-507.96875;-626.60467529297;234.31698608398;-507.96875;-628.08276367188;161.16119384766
line;-512.07464599609;717.96875;134.6806640625;-513.29913330078;710.52319335938;6.4777603149414
line;-243.92224121094;1532.96875;33.241012573242;-243.98524475098;766.72784423828;32.03125
line;-133.03125;561.73388671875;127.48971557617;-133.03125;562.12353515625;10.187454223633
line;-243.67079162598;562.01251220703;-0.15637969970703;-242.67083740234;560.75421142578;44.038082122803
line;-184.45230102539;559.39733886719;44.029243469238;-243.32583618164;560.82440185547;44.038433074951
zone;265.93963623047;1540.0806884766;6.5246658325195;505.96875;2142.9313964844;297.96875
line;1665.1827392578;2133.6508789063;4.3001937866211;1665.1834716797;2133.6511230469;33.6676902771
line;1678.9876708984;2085.7004394531;41.869556427002;1665.1862792969;2133.6518554688;33.648979187012
line;1678.9255371094;2086.1574707031;41.602550506592;1686.3850097656;2054.9353027344;60.03125
line;1703.8935546875;1985.2923583984;59.842758178711;1686.2442626953;2055.3605957031;60.03125
line;1712.2989501953;1954.5056152344;39.03125;1703.8596191406;1985.5123291016;59.99263381958
line;1718.7198486328;1932.3181152344;39.03125;1712.0852050781;1955.09765625;39.03125
line;1718.9478759766;1931.0037841797;-0.023910522460938;1718.7425537109;1931.8999023438;39.03125
line;1254.03125;2015.3071289063;5.1818809509277;1254.03125;2014.9187011719;266.05862426758
line;1284.03125;2304.2763671875;15.857021331787;1284.03125;2303.5493164063;121.60341644287
line;1268.3499755859;2315.65625;127.03125;1268.0234375;2486.8269042969;127.03125
line;1284.03125;2303.1401367188;122.94258880615;1268.2795410156;2315.9721679688;127.03125
line;1018.2137451172;2777.5339355469;109.66048431396;1020.7885131836;2779.96875;253.53091430664
line;1020.8473510742;2573.5803222656;96.360488891602;1020.856262207;2573.6130371094;151.79672241211
line;1063.8220214844;2427.96875;167.41314697266;1062.3560791016;2427.96875;128.01251220703
line;1003.96875;2496.138671875;152.47254943848;1003.96875;2495.8308105469;167.85478210449
line;1021.1091308594;2573.5366210938;152.03125;1003.96875;2496.3872070313;152.52027893066
line;1003.96875;2495.4089355469;168.10400390625;1003.96875;2430.9333496094;168.01091003418
line;1063.4914550781;2427.96875;167.38432312012;1003.96875;2431.0786132813;167.81910705566
line;548.01794433594;2395.96875;14.029647827148;600.95989990234;2395.9484863281;14.03125
line;548.03179931641;2395.96875;14.042247772217;548.03125;2395.5305175781;126.73919677734
line;548.03125;2395.9145507813;14.055561065674;548.03125;2325.80859375;15.396255493164
zone;1255.03125;1797.2562255859;3.0141448974609;1803.96875;2543.37109375;169.47151184082
line;511.84149169922;2048.1535644531;125.83390808105;511.59341430664;2048.1171875;227.4638671875
line;530.90661621094;2050.9782714844;127.98590087891;531.77276611328;2251.0153808594;127.03125
line;-153.0139465332;2057.03125;-124.36480712891;-153.03125;2056.9260253906;-50.159801483154
line;-145.73297119141;2052.03125;-49.377502441406;-144.89877319336;2052.03125;-1.2047891616821
line;-145.74703979492;2052.03125;-49.397216796875;-153.03125;2057.0270996094;-50.117317199707
line;-222.45864868164;2206.96875;-123.85456848145;-223.18658447266;2206.96875;-56.357429504395
line;-205.09938049316;2223.54296875;14.03271484375;-205.09136962891;2223.4790039063;-53.67639541626
line;-205.09844970703;2223.5356445313;-53.655471801758;-226.03125;2207.8793945313;-54.871837615967
line;533.96215820313;2056.2358398438;3.5457496643066;535.017578125;2117.404296875;21.628700256348
line;535.017578125;2117.3610839844;21.647468566895;535.42492675781;2147.533203125;23.96875
line;535.4033203125;2147.45703125;23.96875;536.84765625;2174.5522460938;23.96875
line;536.8701171875;2174.5607910156;23.96875;536.09228515625;2201.125;23.96875
line;535.69525146484;2200.9741210938;23.968753814697;535.017578125;2229.728515625;21.579929351807
line;535.017578125;2229.728515625;21.329067230225;535.017578125;2263.6625976563;13.645645141602
line;535.017578125;2263.4995117188;13.597606658936;534.14721679688;2290.9145507813;3.5457878112793
line;503.96875;2298.4411621094;2.3397622108459;503.53741455078;2298.9880371094;-120.30381011963
zone;-757.97155761719;-1073.9841308594;58.222816467285;-189.52534484863;-609.96875;248.69808959961
line;-423.2373046875;1586.3226318359;47.928092956543;-423.34341430664;1586.0573730469;-125.6520690918
line;-409.75369262695;1660.5075683594;47.394371032715;-409.68383789063;1660.6334228516;-126.25254058838
line;-409.72897338867;1660.5521240234;47.337921142578;-423.21472167969;1586.3790283203;47.84252166748
line;-505.96875;1365.9699707031;-110.91125488281;-506.24377441406;1366.03125;-11.52547454834
line;-227.96875;1531.3208007813;28.249080657959;-227.96875;1529.5023193359;4.2164039611816
line;-227.96875;1530.4028320313;2.8711967468262;-156.00270080566;1532.96875;1.1512298583984
line;-227.96875;1530.3278808594;2.8768844604492;-227.96875;1212.3099365234;2.5009994506836
zone;1564.9012451172;1803.6639404297;-0.059074401855469;1789.4119873047;2272.6872558594;127.96875
line;1252.03125;1222.3774414063;1.6472053527832;1252.03125;1222.4016113281;160.322265625
line;1322.5958251953;769.11077880859;-15.992385864258;1541.0970458984;795.74108886719;-14.073841094971
line;1542.5454101563;742.498046875;-15.229911804199;1587.96875;742.68914794922;-14.70987701416
line;1541.0831298828;795.77185058594;-14.088455200195;1542.9827880859;742.91320800781;-14.959686279297
line;1276.03125;767.81237792969;-7.8464088439941;1305.0836181641;769.333984375;-8.9630737304688
line;1305.1301269531;769.31811523438;-8.9834289550781;1322.5943603516;769.0517578125;-15.99825668335
