
zone;-1135.5977783203;-1543.4477539063;-156.08555603027;-485.95626831055;-1293.03125;70.481857299805
line;-503.70712280273;-2118.5502929688;127.96873474121;-539.78210449219;-2115.1437988281;127.96876525879
line;-799.96875;-2199.6640625;-57.617694854736;-319.34329223633;-2292.2763671875;-101.04341888428
line;111.96875;-2263.9689941406;-39.685985565186;111.96875;-2263.298828125;95.387191772461
line;-707.53344726563;-2070.3854980469;-64.572799682617;-707.53344726563;-2070.3854980469;-169.50738525391
line;267.03125;-1604.7779541016;-174.90753173828;267.03125;-1605.0826416016;-76.439605712891
line;-106.65804290771;-1585.0827636719;-53.968746185303;-103.60622406006;-1513.31640625;-53.96875
line;477.86022949219;-1541.9309082031;-146.93003845215;476.96875;-1538.4481201172;-168.51260375977
line;477.86022949219;-1541.91015625;-147.06993103027;477.86026000977;-1566.3933105469;-128.07162475586
line;477.86029052734;-1566.4898681641;-127.88909912109;477.86022949219;-1631.4190673828;-113.59023284912
line;-523.5927734375;-1989.400390625;-176.20172119141;-523.48162841797;-1989.3818359375;-116.4481048584
line;3.4221420288086;-2183.96875;75.430679321289;3.1282730102539;-2183.96875;-37.080337524414
line;3.4294567108154;-2183.96875;75.445030212402;111.95596313477;-2263.90234375;95.96875
line;-16.081085205078;-1906.03125;-49.874340057373;-15.998840332031;-1906.0432128906;-167.96875
line;-16.10910987854;-1906.03125;-49.895309448242;-19.766056060791;-2181.96875;-43.662078857422
line;-519.80889892578;-1644.03125;-43.783843994141;-520.01062011719;-1644.1608886719;-163.96875
line;-519.95379638672;-1640.0140380859;-39.96875;-519.74176025391;-1644.03125;-43.701522827148
line;-536.04724121094;-1623.9965820313;-39.96875;-519.97430419922;-1639.9805908203;-39.968753814697
line;-535.98516845703;-1623.9373779297;-39.96875;-535.96868896484;-1512.0015869141;-39.96875
line;-480.02893066406;-1512.0278320313;-39.96875;-480.04217529297;-1511.9978027344;44.947143554688
line;-479.88613891602;-1512.0983886719;-39.96875;-535.94702148438;-1512.0015869141;-39.968746185303
zone;-896.00610351563;-1476.1866455078;-167.96875;-483.79650878906;-1293.03125;-41.777381896973
line;-726.83123779297;-806.20031738281;-134.10877990723;-726.96875;-806.30560302734;-263.36163330078
line;-726.81781005859;-806.15118408203;-134.05755615234;-706.81353759766;-805.96533203125;-99.874053955078
line;-664.1787109375;-805.96533203125;-82.815773010254;-706.6708984375;-805.96533203125;-100.08246612549
line;-621.92321777344;-805.96533203125;-98.846656799316;-664.13366699219;-805.96533203125;-82.812919616699
line;-621.79901123047;-805.96533203125;-98.857131958008;-600.89715576172;-804.96875;-132.69763183594
line;-600.94268798828;-804.96875;-132.64956665039;-601.03125;-805.59265136719;-262.02630615234
line;-260.7509765625;-525.49658203125;-146.98568725586;-884.37341308594;-520.41760253906;-145.01808166504
line;-853.96875;60.439849853516;-166.89495849609;-853.96875;60.424453735352;-58.140430450439
zone;-383.93817138672;-951.96875;-167.96875;-163.86811828613;-808.27697753906;-56.050853729248
line;-1100.4556884766;-699.96875;-50.571628570557;-1100.6989746094;-699.96875;-130.67443847656
line;-1100.4312744141;-699.96875;-50.658668518066;-1098.4287109375;-548.03125;-51.88875579834
line;-1098.0871582031;-548.03125;-51.52970123291;-1102.3150634766;-548.03125;-129.41319274902
line;-1104.03125;-547.64685058594;-129.17283630371;-1100.75390625;-699.96875;-130.8225402832
line;-928.15667724609;-135.96875;-167.43954467773;-929.1748046875;-135.96875;-40.659309387207
line;-929.09655761719;-135.96875;-41.039978027344;-931.73620605469;-40.03125;-40.830184936523
line;-931.70385742188;-40.03125;-41.140407562256;-932.47113037109;-40.350677490234;-167.96875
line;-932.32312011719;-40.03125;-167.84118652344;-928.24432373047;-135.39715576172;-167.96875
line;-853.96875;55.67684173584;-56.605686187744;-853.96875;59.386138916016;-166.08390808105
line;-853.96875;-9.9095420837402;-56.435787200928;-853.96875;55.929580688477;-56.685325622559
line;-922.84381103516;-14.03125;-56.519046783447;-853.96875;-10.471496582031;-56.732810974121
line;-640.41131591797;-328.20358276367;103.96875;-635.3447265625;-332.36541748047;-162.03480529785
line;-928.05938720703;-523.98474121094;-97.765419006348;-928.03051757813;-524.01373291016;-261.46539306641
line;-952.03125;-509.81973266602;-264.28686523438;-952.03125;-535.84332275391;-264.08480834961
zone;-1263.9647216797;-920.15960693359;-167.96875;-1104.3239746094;-441.03317260742;19.96875
line;126.21736907959;-886.17315673828;-45.6653175354;125.96578216553;-885.96875;-165.30902099609
line;-911.96875;-359.55947875977;-48.238327026367;-912.40386962891;-360.03125;-143.43322753906
